,Category,Description,carbs,protein,fat,fiber,calories,goal_tag,diet_type
811,chicken wing,"chicken wing, fried, coated, from fast food",14.93,17.74,21.24,0.3,321.84000000000003,gain,non_veg
812,chicken wing,"chicken wing, fried, coated, from restaurant",14.93,17.74,21.24,0.3,321.84000000000003,gain,non_veg
813,chicken wing,"chicken wing, baked, coated",3.93,21.4,16.85,0.2,252.97,gain,non_veg
814,"chicken ""wings"" with hot sauce","chicken ""wings"" with hot sauce, from fast food / restaurant",6.18,16.78,20.14,0.1,273.1,gain,non_veg
815,"chicken ""wings"" with other sauces or seasoning","chicken ""wings"" with other sauces or seasoning, from fast food / restaurant",13.13,16.95,17.39,0.2,276.83,gain,non_veg
816,"chicken ""wings""","chicken ""wings"", plain, from fast food / restaurant",14.93,17.74,21.24,0.3,321.84000000000003,gain,non_veg
817,"chicken ""wings"" with hot sauce","chicken ""wings"" with hot sauce, from precooked",2.5,17.57,19.43,0.0,255.15,gain,non_veg
818,"chicken ""wings"" with other sauces or seasoning","chicken ""wings"" with other sauces or seasoning, from precooked",9.42,17.74,16.67,0.2,258.67,gain,non_veg
819,"chicken ""wings""","chicken ""wings"", plain, from precooked",7.07,18.58,20.55,0.3,287.55,gain,non_veg
820,"chicken ""wings"" with hot sauce","chicken ""wings"" with hot sauce, from other sources",5.08,17.02,19.93,0.1,267.77,gain,non_veg
821,"chicken ""wings"" with other sauces or seasoning","chicken ""wings"" with other sauces or seasoning, from other sources",12.01,17.19,17.17,0.2,271.33000000000004,gain,non_veg
822,"chicken ""wings""","chicken ""wings"", plain, from other sources",12.57,17.99,21.03,0.3,311.51,gain,non_veg
823,"chicken ""wings""","chicken ""wings"", boneless, with hot sauce, from fast food / restaurant",20.01,12.35,16.85,0.9,281.09000000000003,general,non_veg
824,"chicken ""wings""","chicken ""wings"", boneless, with hot sauce, from other sources",19.95,11.38,11.79,1.5,231.42999999999998,maintenance,non_veg
825,chicken,"chicken, back",0.0,25.73,20.8,0.0,290.12,gain,non_veg
826,chicken,"chicken, neck or ribs",0.0,19.45,17.95,0.0,239.34999999999997,general,non_veg
827,chicken,"chicken, tail",0.0,20.36,40.68,0.0,447.56,gain,non_veg
828,chicken skin,chicken skin,0.0,20.19,40.34,0.0,443.82000000000005,gain,non_veg
829,chicken feet,chicken feet,0.2,19.4,14.6,0.0,209.8,maintenance,non_veg
830,chicken,"chicken, canned, meat only",0.9,25.3,8.1,0.0,177.7,lean_protein,non_veg
831,chicken,"chicken, chicken roll, roasted",0.0,26.68,6.33,0.0,163.69,lean_protein,non_veg
832,chicken patty,"chicken patty, breaded",12.84,14.85,19.58,0.3,286.97999999999996,general,non_veg
833,chicken fillet,"chicken fillet, breaded",14.86,14.62,13.58,1.7,240.14,maintenance,non_veg
834,chicken fillet,"chicken fillet, grilled",2.37,22.28,5.81,0.1,150.89000000000001,lean_protein,non_veg
835,chicken,"chicken, ground",0.0,27.14,10.31,0.0,201.35000000000002,general,non_veg
836,chicken nuggets,"chicken nuggets, nfs",14.93,15.92,20.36,0.9,306.64,gain,non_veg
837,chicken nuggets,"chicken nuggets, from fast food",14.93,15.92,20.36,0.9,306.64,gain,non_veg
838,chicken nuggets,"chicken nuggets, from restaurant",14.93,15.92,20.36,0.9,306.64,gain,non_veg
839,chicken nuggets,"chicken nuggets, from school lunch",22.86,15.67,12.9,2.2,270.22,gain,non_veg
840,chicken nuggets,"chicken nuggets, from frozen",17.88,13.36,19.23,1.8,298.03,general,non_veg
841,chicken nuggets,"chicken nuggets, from other sources",15.81,15.15,20.02,1.2,304.02,gain,non_veg
842,chicken tenders or strips,"chicken tenders or strips, nfs",17.25,19.22,13.95,1.2,271.43,gain,non_veg
843,chicken tenders or strips,"chicken tenders or strips, breaded, from fast food",17.25,19.22,13.95,1.2,271.43,gain,non_veg
844,chicken tenders or strips,"chicken tenders or strips, breaded, from restaurant",16.9,18.82,15.62,1.2,283.46,gain,non_veg
845,chicken tenders or strips,"chicken tenders or strips, breaded, from school lunch",22.86,15.67,12.9,2.2,270.22,gain,non_veg
846,chicken tenders or strips,"chicken tenders or strips, breaded, from frozen",14.86,14.62,13.58,1.7,240.14,maintenance,non_veg
847,chicken tenders or strips,"chicken tenders or strips, breaded, from other sources",16.53,17.84,13.84,1.4,262.04,gain,non_veg
848,fried chicken chunks,"fried chicken chunks, puerto rican style",20.6,20.98,19.78,0.9,344.34000000000003,gain,non_veg
849,turkey,"turkey, nfs",0.0,28.81,2.06,0.0,133.78,lean_protein,non_veg
850,turkey,"turkey, light meat, skin not eaten",0.0,28.81,2.06,0.0,133.78,lean_protein,non_veg
851,turkey,"turkey, light meat, skin eaten",0.03,28.28,5.55,0.0,163.19,general,non_veg
852,turkey,"turkey, light meat, breaded, baked or fried, skin not eaten",6.46,27.26,3.69,0.4,168.09,general,non_veg
853,turkey,"turkey, light meat, breaded, baked or fried, skin eaten",6.48,26.78,6.84,0.4,194.60000000000002,general,non_veg
854,turkey,"turkey, light meat, roasted, skin not eaten",0.0,28.81,2.06,0.0,133.78,lean_protein,non_veg
855,turkey,"turkey, light meat, roasted, skin eaten",0.03,28.28,5.55,0.0,163.19,general,non_veg
856,turkey,"turkey, dark meat, roasted, skin not eaten",0.0,26.94,5.98,0.0,161.58,general,non_veg
857,turkey,"turkey, dark meat, roasted, skin eaten",0.05,26.46,10.16,0.0,197.48000000000002,general,non_veg
858,turkey,"turkey, light and dark meat, roasted, skin not eaten",0.0,27.99,3.76,0.0,145.79999999999998,lean_protein,non_veg
859,turkey,"turkey, light and dark meat, roasted, skin eaten",0.04,27.48,7.54,0.0,177.94,general,non_veg
860,turkey,"turkey, light or dark meat, fried, coated, skin not eaten",1.4,27.22,5.05,0.0,159.92999999999998,general,non_veg
861,turkey,"turkey, light or dark meat, fried, coated, skin eaten",1.4,26.19,8.5,0.0,186.86,general,non_veg
862,turkey,"turkey, light or dark meat, stewed, skin not eaten",0.19,31.18,2.66,0.0,149.42000000000002,lean_protein,non_veg
863,turkey light or dark meat,"turkey light or dark meat, stewed, skin eaten",0.14,30.25,8.52,0.0,198.24,general,non_veg
864,turkey,"turkey, light or dark meat, smoked, skin eaten",0.0,28.1,9.7,0.0,199.7,general,non_veg
865,turkey,"turkey, light or dark meat, smoked, skin not eaten",0.0,29.3,5.0,0.0,162.2,general,non_veg
866,turkey,"turkey, drumstick, cooked, skin not eaten",0.0,28.52,3.38,0.0,144.5,lean_protein,non_veg
867,turkey,"turkey, drumstick, cooked, skin eaten",0.0,27.64,9.74,0.0,198.22,general,non_veg
868,turkey,"turkey, drumstick, roasted, skin not eaten",0.0,28.52,3.38,0.0,144.5,lean_protein,non_veg
869,turkey,"turkey, drumstick, roasted, skin eaten",0.0,26.86,10.07,0.0,198.07,general,non_veg
870,turkey,"turkey, drumstick, smoked, skin eaten",0.0,27.9,9.8,0.0,199.8,general,non_veg
871,turkey,"turkey, thigh, cooked, skin eaten",0.27,24.36,9.26,0.0,181.86,general,non_veg
872,turkey,"turkey, thigh, cooked, skin not eaten",0.0,26.94,5.98,0.0,161.58,general,non_veg
873,turkey,"turkey, neck",0.0,22.29,7.3,0.0,154.86,general,non_veg
874,turkey,"turkey, wing, cooked, skin not eaten",0.0,28.81,2.06,0.0,133.78,lean_protein,non_veg
875,turkey,"turkey, wing, cooked, skin eaten",0.0,26.87,9.97,0.0,197.21,general,non_veg
876,turkey,"turkey, wing, smoked, skin eaten",0.0,27.4,12.41,0.0,221.29,general,non_veg
877,turkey,"turkey, tail",0.0,22.25,22.8,0.0,294.20000000000005,gain,non_veg
878,turkey,"turkey, back",0.0,25.58,11.26,0.0,203.66,general,non_veg
879,turkey,"turkey, canned",0.9,25.3,8.1,0.0,177.7,general,non_veg
880,turkey,"turkey, ground",0.0,27.14,10.31,0.0,201.35000000000002,general,non_veg
881,turkey,"turkey, nuggets",17.14,22.19,8.66,1.1,235.26,general,non_veg
882,turkey bacon,"turkey bacon, cooked",4.24,29.5,25.87,0.0,367.79,gain,non_veg
883,turkey bacon,"turkey bacon, reduced sodium, cooked",4.8,13.33,20.0,0.0,252.51999999999998,general,non_veg
884,turkey with barbecue sauce,"turkey with barbecue sauce, skin eaten",12.23,18.23,8.16,0.3,195.28,maintenance,non_veg
885,turkey with barbecue sauce,"turkey with barbecue sauce, skin not eaten",12.23,18.86,2.82,0.3,149.74,lean_protein,non_veg
886,duck,"duck, cooked, skin eaten",0.0,18.91,28.23,0.0,329.71,gain,veg
887,duck,"duck, cooked, skin not eaten",0.0,23.38,11.15,0.0,193.87,general,veg
888,duck,"duck, roasted, skin eaten",0.0,18.91,28.23,0.0,329.71,gain,veg
889,duck,"duck, roasted, skin not eaten",0.0,23.38,11.15,0.0,193.87,general,veg
890,duck,"duck, pressed, chinese",6.24,5.34,11.73,0.4,151.89000000000001,general,veg
891,goose,"goose, wild, roasted",0.0,25.06,21.83,0.0,296.71,gain,veg
892,cornish game hen,"cornish game hen, cooked, skin eaten",0.0,22.08,18.06,0.0,250.85999999999999,gain,non_veg
893,cornish game hen,"cornish game hen, cooked, skin not eaten",0.0,23.11,3.84,0.0,127.0,lean_protein,non_veg
894,cornish game hen,"cornish game hen, roasted, skin eaten",0.0,22.08,18.06,0.0,250.85999999999999,gain,non_veg
895,cornish game hen,"cornish game hen, roasted, skin not eaten",0.0,23.11,3.84,0.0,127.0,lean_protein,non_veg
896,dove,"dove, cooked, ns as to cooking method",0.0,23.8,12.95,0.0,211.75,general,veg
897,dove,"dove, fried",1.44,23.06,13.82,0.0,222.38,general,veg
898,quail,"quail, cooked",0.0,25.0,14.04,0.0,226.35999999999999,general,veg
899,pheasant,"pheasant, cooked",0.0,32.26,12.05,0.0,237.49,general,veg
900,chicken,"chicken, baby food, ns as to strained or junior",0.05,13.85,8.75,0.0,134.35,general,non_veg
901,chicken,"chicken, baby food, strained",0.1,13.7,7.9,0.0,126.30000000000001,general,non_veg
902,chicken,"chicken, baby food, junior",0.0,14.0,9.6,0.0,142.39999999999998,general,non_veg
903,turkey,"turkey, baby food, ns as to strained or junior",1.4,11.5,6.2,0.0,107.4,general,non_veg
904,turkey,"turkey, baby food, strained",1.4,11.5,6.2,0.0,107.4,general,non_veg
905,turkey,"turkey, baby food, junior",1.4,11.5,6.2,0.0,107.4,general,non_veg
906,chicken stick,"chicken stick, baby food",1.5,14.6,14.4,0.2,194.0,maintenance,non_veg
907,turkey stick,"turkey stick, baby food",1.4,13.7,14.2,0.2,188.2,maintenance,non_veg
908,chicken liver,"chicken liver, braised",0.86,24.26,6.46,0.0,158.62,lean_protein,non_veg
909,chicken liver,"chicken liver, fried",6.41,19.98,8.66,0.2,183.5,maintenance,non_veg
910,liver paste or pate,"liver paste or pate, chicken",6.55,13.45,13.1,0.0,197.89999999999998,maintenance,veg
911,heart,"heart, cooked",0.15,28.24,4.69,0.0,155.76999999999998,general,veg
912,kidney,"kidney, cooked",0.0,27.04,4.61,0.0,149.65,lean_protein,non_veg
913,sweetbreads,"sweetbreads, cooked",0.0,22.48,3.08,0.0,117.64,lean_protein,veg
914,brains,"brains, cooked",1.47,11.57,10.44,0.0,146.12,general,veg
915,tongue,"tongue, cooked",0.0,19.13,22.11,0.0,275.51,gain,veg
916,tongue,"tongue, smoked, cured, or pickled, cooked",0.0,18.8,21.74,0.0,270.86,gain,veg
917,tongue pot roast,"tongue pot roast, puerto rican style",0.34,21.03,25.04,0.1,310.84,gain,veg
918,tripe,"tripe, cooked",0.0,12.6,3.85,0.0,85.05,weight_loss,veg
919,chitterlings,"chitterlings, cooked",0.0,12.39,20.15,0.0,230.91,general,veg
920,hog maws,"hog maws, cooked",0.0,26.52,15.96,0.0,249.72000000000003,general,veg
921,gizzard,"gizzard, cooked",0.0,30.14,2.66,0.0,144.5,lean_protein,non_veg
922,frankfurter or hot dog,"frankfurter or hot dog, nfs",3.04,12.32,29.47,0.0,326.67,general,non_veg
923,frankfurter or hot dog,"frankfurter or hot dog, cheese-filled",5.01,11.66,26.49,0.0,305.09000000000003,general,non_veg
924,frankfurter or hot dog,"frankfurter or hot dog, meat and poultry, fat free",11.8,13.16,1.67,0.0,114.87,weight_loss,non_veg
925,frankfurter or hot dog,"frankfurter or hot dog, meat and poultry",5.28,10.23,25.45,0.0,291.09,general,non_veg
926,frankfurter or hot dog,"frankfurter or hot dog, meat and poultry, reduced fat or light",8.84,16.32,2.95,0.1,127.19,lean_protein,non_veg
927,frankfurter or hot dog,"frankfurter or hot dog, chicken",4.01,12.87,18.2,0.0,231.32,general,non_veg
928,frankfurter or hot dog,"frankfurter or hot dog, turkey",4.01,12.87,18.2,0.0,231.32,general,non_veg
929,frankfurter or hot dog,"frankfurter or hot dog, reduced fat or light, nfs",8.84,16.32,2.95,0.1,127.19,lean_protein,non_veg
930,blood sausage,blood sausage,1.29,14.6,34.5,0.0,374.06,general,veg
931,bratwurst,bratwurst,2.85,13.72,29.18,0.0,328.9,general,veg
932,bratwurst,"bratwurst, with cheese",2.94,14.16,29.44,0.0,333.36,general,veg
933,bologna,"bologna, nfs",6.31,10.34,23.77,0.0,280.53,general,veg
934,bologna,"bologna, made from any kind of meat, reduced fat",5.2,11.8,14.8,0.0,201.20000000000002,maintenance,veg
935,bologna,"bologna, made from any kind of meat, reduced sodium",6.31,10.34,23.77,0.0,280.53,general,veg
936,bologna,"bologna, made from any kind of meat, reduced fat and reduced sodium",5.2,11.8,14.8,0.0,201.20000000000002,maintenance,veg
937,chorizo,chorizo,2.63,19.3,28.1,0.0,340.62,gain,veg
938,head cheese,head cheese,0.0,13.83,10.9,0.0,153.42000000000002,maintenance,veg
939,knockwurst,knockwurst,3.2,11.1,27.7,0.0,306.5,general,veg
940,mortadella,mortadella,3.05,16.37,25.39,0.0,306.19,gain,veg
941,pastrami,"pastrami, nfs",0.36,21.8,5.82,0.0,141.02,general,veg
942,pastrami,"pastrami, made from any kind of meat, reduced fat",0.64,18.62,3.69,0.0,110.25,lean_protein,veg
943,pepperoni,"pepperoni, nfs",1.18,19.25,46.28,0.0,498.24,gain,veg
944,pepperoni,"pepperoni, reduced fat",0.72,21.07,31.65,0.0,372.01,gain,veg
945,pepperoni,"pepperoni, reduced sodium",1.18,19.25,46.28,0.0,498.24,gain,veg
946,polish sausage,polish sausage,5.03,12.45,29.68,0.0,337.04,general,veg
947,italian sausage,italian sausage,2.15,18.2,26.2,0.0,317.2,gain,veg
948,sausage,"sausage, nfs",1.42,18.53,27.25,0.0,325.05,gain,veg
949,pork sausage,pork sausage,1.42,18.53,27.25,0.0,325.05,gain,non_veg
950,pork sausage,"pork sausage, reduced fat",0.15,20.94,20.32,0.0,267.24,gain,non_veg
951,pork sausage,"pork sausage, reduced sodium",13.25,19.93,11.13,0.0,232.89,maintenance,non_veg
952,pork sausage rice links,pork sausage rice links,0.15,20.94,20.32,0.0,267.24,gain,non_veg
953,salami,"salami, nfs",0.72,21.07,31.65,0.0,372.01,gain,veg
954,salami,"salami, made from any type of meat, reduced fat",1.55,19.2,9.21,0.1,165.89000000000001,maintenance,veg
955,salami,"salami, made from any type of meat, reduced sodium",0.72,21.07,31.65,0.0,372.01,gain,veg
956,scrapple,"scrapple, cooked",14.96,8.57,14.76,0.3,226.96,maintenance,veg
957,thuringer,thuringer,3.33,17.45,30.43,0.0,356.99,gain,veg
958,turkey or chicken sausage,turkey or chicken sausage,1.09,19.65,12.24,0.0,193.12,maintenance,non_veg
959,turkey or chicken sausage,"turkey or chicken sausage, reduced sodium",13.32,20.03,10.7,0.0,229.7,general,non_veg
960,turkey or chicken sausage,"turkey or chicken sausage, reduced fat",1.09,19.65,12.24,0.0,193.12,maintenance,non_veg
961,turkey or chicken and pork sausage,turkey or chicken and pork sausage,0.7,22.7,23.0,0.0,300.6,gain,non_veg
962,vienna sausage,"vienna sausage, canned",2.6,10.5,19.4,0.0,227.0,general,veg
963,pickled sausage,pickled sausage,2.13,18.06,25.99,0.0,314.66999999999996,gain,veg
964,luncheon meat,"luncheon meat, nfs",0.27,16.7,3.73,0.0,101.44999999999999,lean_protein,non_veg
965,ham,"ham, prepackaged or deli, luncheon meat",0.27,16.7,3.73,0.0,101.44999999999999,lean_protein,non_veg
966,ham,"ham, prepackaged or deli, luncheon meat, reduced sodium",0.27,16.7,3.73,0.0,101.44999999999999,lean_protein,non_veg
967,chicken,"chicken, prepackaged or deli, luncheon meat",2.92,17.4,1.86,0.0,98.02000000000001,lean_protein,non_veg
968,chicken,"chicken, prepackaged or deli, luncheon meat, reduced sodium",2.92,17.4,1.86,0.0,98.02000000000001,lean_protein,non_veg
969,ham luncheon meat,"ham luncheon meat, loaf type",1.57,17.99,4.39,0.0,117.75,lean_protein,non_veg
970,ham and pork,"ham and pork, canned luncheon meat, chopped, minced, pressed, spiced",4.6,13.4,26.6,0.0,311.4,general,non_veg
971,ham,"ham, pork and chicken, canned luncheon meat, chopped, minced, pressed, spiced, reduced fat and reduced sodium",3.4,12.5,25.1,0.0,289.5,general,non_veg
972,ham,"ham, pork, and chicken, canned luncheon meat, chopped, minced, pressed, spiced, reduced sodium",3.4,12.5,25.1,0.0,289.5,general,non_veg
973,liverwurst,liverwurst,3.1,14.5,28.5,0.0,326.9,general,veg
974,luncheon meat,"luncheon meat, loaf type",8.46,11.23,15.95,1.5,222.31,general,non_veg
975,turkey,"turkey, prepackaged or deli, luncheon meat",2.2,14.81,3.77,0.0,101.97,weight_loss,non_veg
976,turkey,"turkey, prepackaged or deli, luncheon meat, reduced sodium",2.2,14.81,3.77,0.0,101.97,weight_loss,non_veg
977,turkey ham,"turkey ham, prepackaged or deli, luncheon meat",2.93,19.6,3.8,0.0,124.32,lean_protein,non_veg
978,meat spread or potted meat,"meat spread or potted meat, nfs",11.94,7.66,17.34,0.2,234.46,general,non_veg
979,chicken salad spread,chicken salad spread,7.41,11.64,13.52,0.0,197.88,maintenance,non_veg
980,ham salad spread,ham salad spread,10.64,8.68,15.53,0.0,217.04999999999998,general,non_veg
981,fish,"fish, ns as to type, raw",0.0,18.13,3.57,0.0,104.64999999999999,lean_protein,non_veg
982,fish,"fish, ns as to type, cooked, ns as to cooking method",0.1,22.17,8.14,0.0,162.34000000000003,general,non_veg
983,fish,"fish, ns as to type, baked or broiled, made with oil",0.1,22.17,8.14,0.0,162.34000000000003,general,non_veg
984,fish,"fish, ns as to type, baked or broiled, made with butter",0.1,22.2,7.43,0.0,156.07,general,non_veg
985,fish,"fish, ns as to type, baked or broiled, made with margarine",0.13,22.17,6.82,0.0,150.58,general,non_veg
986,fish,"fish, ns as to type, baked or broiled, no added fat",0.1,22.84,4.5,0.0,132.26,lean_protein,non_veg
987,fish,"fish, ns as to type, baked or broiled, made with cooking spray",0.2,22.75,4.87,0.0,135.63,lean_protein,non_veg
988,fish,"fish, ns as to type, coated, baked or broiled, made with oil",12.51,19.21,9.81,0.6,215.17000000000002,maintenance,non_veg
989,fish,"fish, ns as to type, coated, baked or broiled, made with butter",12.51,19.26,8.73,0.6,205.65000000000003,maintenance,non_veg
990,fish,"fish, ns as to type, coated, baked or broiled, made with margarine",12.56,19.22,7.8,0.6,197.32,maintenance,non_veg
991,fish,"fish, ns as to type, coated, baked or broiled, no added fat",13.1,20.11,4.25,0.6,171.09,general,non_veg
992,fish,"fish, ns as to type, coated, baked or broiled, made with cooking spray",13.14,20.05,4.54,0.6,173.62,general,non_veg
993,fish,"fish, ns as to type, coated, fried, made with oil",9.85,18.47,13.37,0.6,233.61,maintenance,non_veg
994,fish,"fish, ns as to type, coated, fried, made with butter",9.86,18.55,11.73,0.6,219.21,maintenance,non_veg
995,fish,"fish, ns as to type, coated, fried, made with margarine",9.93,18.49,10.33,0.6,206.64999999999998,maintenance,non_veg
996,fish,"fish, ns as to type, coated, fried, no added fat",11.6,21.74,5.49,0.7,182.76999999999998,general,non_veg
997,fish,"fish, ns as to type, coated, fried, made with cooking spray",11.64,21.68,5.78,0.7,185.3,general,non_veg
998,fish,"fish, ns as to type, steamed",0.0,25.78,5.53,0.0,152.89000000000001,general,non_veg
999,fish,"fish, ns as to type, dried",0.0,62.82,2.37,0.0,272.61,gain,non_veg
1000,fish,"fish, ns as to type, canned",0.08,19.0,0.94,0.0,84.77999999999999,lean_protein,non_veg
1001,fish,"fish, ns as to type, smoked",0.0,18.28,4.32,0.0,112.0,lean_protein,non_veg
1002,fish,"fish, ns as to type, from fast food",16.89,13.49,10.79,0.9,218.63,maintenance,non_veg
1003,fish stick,"fish stick, patty or nugget from fast food",21.66,11.01,16.23,1.5,276.75,general,non_veg
1004,fish stick,"fish stick, patty or nugget from restaurant, home, or other place",21.66,11.01,16.23,1.5,276.75,general,non_veg
1005,anchovy,"anchovy, cooked, ns as to cooking method",0.0,28.89,9.71,0.0,202.95000000000002,general,non_veg
1006,anchovy,"anchovy, canned",0.0,28.89,9.71,0.0,202.95000000000002,general,non_veg
1007,barracuda,"barracuda, cooked, ns as to cooking method",0.1,24.54,13.42,0.0,219.34,general,veg
1008,barracuda,"barracuda, baked or broiled, fat added",0.1,24.54,13.42,0.0,219.34,general,veg
1009,barracuda,"barracuda, baked or broiled, no added fat",0.1,25.28,9.94,0.0,190.98000000000002,general,veg
1010,barracuda,"barracuda, coated, baked or broiled, fat added",12.51,21.02,13.84,0.6,258.68,gain,veg
1011,barracuda,"barracuda, coated, baked or broiled, no added fat",13.1,22.0,8.47,0.6,216.63,general,veg
1012,barracuda,"barracuda, coated, fried",9.85,20.13,17.06,0.6,273.46,gain,veg
1013,barracuda,"barracuda, steamed or poached",0.0,25.24,9.92,0.0,190.24,general,veg
1014,carp,"carp, cooked, ns as to cooking method",9.85,18.22,15.11,0.6,248.27,general,veg
1015,carp,"carp, baked or broiled, fat added",0.1,21.8,10.62,0.0,183.18,general,veg
1016,carp,"carp, baked or broiled, no added fat",0.1,22.46,7.06,0.0,153.78,general,veg
1017,carp,"carp, coated, baked or broiled, fat added",12.51,18.93,11.71,0.6,231.15,maintenance,veg
1018,carp,"carp, coated, baked or broiled, no added fat",13.1,19.82,6.23,0.6,187.75,maintenance,veg
1019,carp,"carp, coated, fried",9.85,18.22,15.11,0.6,248.27,general,veg
1020,carp,"carp, steamed or poached",0.0,22.42,7.04,0.0,153.04000000000002,general,veg
1021,carp,"carp, smoked",0.0,27.84,8.74,0.0,190.01999999999998,general,veg
1022,catfish,"catfish, cooked, ns as to cooking method",9.86,16.0,15.4,0.6,242.04,general,non_veg
1023,catfish,"catfish, baked or broiled, made with oil",0.1,18.62,11.04,0.0,174.24,maintenance,non_veg
1024,catfish,"catfish, baked or broiled, made with butter",0.1,18.65,10.32,0.0,167.88,maintenance,non_veg
1025,catfish,"catfish, baked or broiled, made with margarine",0.13,18.63,9.72,0.0,162.51999999999998,maintenance,non_veg
1026,catfish,"catfish, baked or broiled, no added fat",0.1,19.18,7.48,0.0,144.44,general,non_veg
1027,catfish,"catfish, baked or broiled, made with cooking spray",0.2,19.11,7.85,0.0,147.89,general,non_veg
1028,catfish,"catfish, coated, baked or broiled, made with oil",12.51,16.5,12.02,0.6,224.21999999999997,maintenance,non_veg
1029,catfish,"catfish, coated, baked or broiled, made with butter",12.51,16.55,10.94,0.6,214.7,maintenance,non_veg
1030,catfish,"catfish, coated, baked or broiled, made with margarine",12.56,16.51,10.01,0.6,206.37,maintenance,non_veg
1031,catfish,"catfish, coated, baked or broiled, no added fat",13.1,17.28,6.56,0.6,180.56,maintenance,non_veg
1032,catfish,"catfish, coated, baked or broiled, made with cooking spray",13.14,17.23,6.85,0.6,183.13,maintenance,non_veg
1033,catfish,"catfish, coated, fried, made with oil",9.85,16.0,15.4,0.6,242.0,general,non_veg
1034,catfish,"catfish, coated, fried, made with butter",9.86,16.07,13.75,0.6,227.47,maintenance,non_veg
1035,catfish,"catfish, coated, fried, made with margarine",9.93,16.01,12.35,0.6,214.91,maintenance,non_veg
1036,catfish,"catfish, coated, fried, no added fat",11.6,18.83,7.87,0.7,192.55,maintenance,non_veg
1037,catfish,"catfish, coated, fried, made with cooking spray",11.64,18.77,8.16,0.7,195.07999999999998,maintenance,non_veg
1038,catfish,"catfish, steamed or poached",0.0,19.15,7.47,0.0,143.82999999999998,general,non_veg
1039,cod,"cod, cooked, ns as to cooking method",0.1,18.67,4.28,0.0,113.60000000000002,lean_protein,non_veg
1040,cod,"cod, baked or broiled, made with oil",0.1,18.67,4.28,0.0,113.60000000000002,lean_protein,non_veg
1041,cod,"cod, baked or broiled, made with butter",0.1,18.7,3.56,0.0,107.24000000000001,lean_protein,non_veg
1042,cod,"cod, baked or broiled, made with margarine",0.13,18.68,2.96,0.0,101.88,lean_protein,non_veg
1043,cod,"cod, baked or broiled, no added fat",0.1,19.24,0.52,0.0,82.03999999999999,lean_protein,non_veg
1044,cod,"cod, baked or broiled, made with cooking spray",0.2,19.16,0.91,0.0,85.63,lean_protein,non_veg
1045,cod,"cod, coated, baked or broiled, made with oil",12.51,16.54,6.87,0.6,178.02999999999997,maintenance,non_veg
1046,cod,"cod, coated, baked or broiled, made with butter",12.51,16.59,5.78,0.6,168.42000000000002,maintenance,non_veg
1047,cod,"cod, coated, baked or broiled, made with margarine",12.56,16.55,4.86,0.6,160.18,general,non_veg
1048,cod,"cod, coated, baked or broiled, no added fat",13.1,17.32,1.16,0.6,132.12,lean_protein,non_veg
1049,cod,"cod, coated, baked or broiled, made with cooking spray",13.14,17.27,1.46,0.6,134.78,lean_protein,non_veg
1050,cod,"cod, coated, fried, made with oil",9.85,16.03,10.68,0.6,199.64000000000001,maintenance,non_veg
1051,cod,"cod, coated, fried, made with butter",9.86,16.1,9.03,0.6,185.11,maintenance,non_veg
1052,cod,"cod, coated, fried, made with margarine",9.93,16.05,7.63,0.6,172.59,maintenance,non_veg
1053,cod,"cod, coated, fried, no added fat",11.6,18.87,2.31,0.7,142.67,lean_protein,non_veg
1054,cod,"cod, coated, fried, made with cooking spray",11.64,18.81,2.62,0.7,145.38,lean_protein,non_veg
1055,cod,"cod, steamed or poached",0.0,19.2,0.52,0.0,81.47999999999999,lean_protein,non_veg
1056,cod,"cod, dried, salted",0.0,62.82,2.37,0.0,272.61,gain,non_veg
1057,cod,"cod, dried, salted, salt removed in water",0.0,18.73,0.5,0.0,79.42,lean_protein,non_veg
1058,cod,"cod, smoked",0.0,23.91,0.64,0.0,101.4,lean_protein,non_veg
1059,croaker,"croaker, cooked, ns as to cooking method",0.1,21.74,7.65,0.0,156.21,general,non_veg
1060,croaker,"croaker, baked or broiled, fat added",0.1,21.74,7.65,0.0,156.21,general,non_veg
1061,croaker,"croaker, baked or broiled, no added fat",0.1,22.4,4.0,0.0,126.0,lean_protein,non_veg
1062,croaker,"croaker, coated, baked or broiled, fat added",12.51,18.88,9.44,0.6,210.51999999999998,maintenance,non_veg
1063,croaker,"croaker, coated, baked or broiled, no added fat",13.1,19.77,3.86,0.6,166.22,general,non_veg
1064,croaker,"croaker, coated, fried",9.85,18.17,13.03,0.6,229.35000000000002,maintenance,non_veg
1065,croaker,"croaker, steamed or poached",0.0,22.36,3.99,0.0,125.35,lean_protein,non_veg
1066,eel,"eel, cooked, ns as to cooking method",9.34,18.67,20.09,0.3,292.85,gain,non_veg
1067,eel,"eel, steamed or poached",0.0,23.19,14.66,0.0,224.7,general,non_veg
1068,eel,"eel, smoked",0.0,28.73,18.17,0.0,278.45000000000005,gain,non_veg
1069,flounder,"flounder, raw",0.0,12.41,1.93,0.0,67.01,weight_loss,non_veg
1070,flounder,"flounder, cooked, ns as to cooking method",9.86,13.59,11.98,0.6,201.62,maintenance,non_veg
1071,flounder,"flounder, baked or broiled, made with oil",0.1,15.17,6.14,0.0,116.34,general,non_veg
1072,flounder,"flounder, baked or broiled, made with butter",0.1,15.21,5.42,0.0,110.02000000000001,general,non_veg
